Test Case,Layout Type,Algorithm,Time (ms),Nodes Visited,Path Length,Success
299,Maze,astar_dynamic,0.5,104,33.24,Yes
300,Maze,astar,0.3,138,60.41,Yes
300,Maze,astar_dynamic,0.1,73,38.41,Yes
301,Maze,astar,0.2,61,24.41,Yes
301,Maze,astar_dynamic,0.2,54,24.41,Yes
302,Maze,astar,0.1,16,15.0,Yes
302,Maze,astar_dynamic,0.2,43,23.0,Yes
303,Maze,astar,0.2,32,22.41,Yes
303,Maze,astar_dynamic,0.1,65,25.0,Yes
304,Maze,astar,0.2,28,15.83,Yes
304,Maze,astar_dynamic,0.2,104,26.41,Yes
305,Maze,astar,0.4,195,51.0,Yes
305,Maze,astar_dynamic,4.2,200,50.0,Yes
306,Maze,astar,0.1,45,19.24,Yes
306,Maze,astar_dynamic,0.1,111,33.41,Yes
307,Maze,astar,0.1,35,16.41,Yes
307,Maze,astar_dynamic,0.0,45,19.41,Yes
308,Maze,astar,0.2,36,14.0,Yes
308,Maze,astar_dynamic,0.1,194,44.41,Yes
309,Maze,astar,0.2,39,28.0,Yes
309,Maze,astar_dynamic,0.1,26,13.83,Yes
310,Maze,astar,0.2,22,14.0,Yes
310,Maze,astar_dynamic,0.2,75,28.0,Yes
311,Maze,astar,0.2,41,23.41,Yes
311,Maze,astar_dynamic,0.1,50,33.41,Yes
312,Maze,astar,0.2,63,22.0,Yes
312,Maze,astar_dynamic,0.0,13,8.41,Yes
313,Maze,astar,0.2,8,7.41,Yes
313,Maze,astar_dynamic,0.1,17,10.0,Yes
314,Maze,astar,0.6,94,32.83,Yes
314,Maze,astar_dynamic,0.1,21,13.83,Yes
315,Maze,astar,0.2,163,74.41,Yes
315,Maze,astar_dynamic,0.2,141,79.0,Yes
316,Maze,astar,0.2,92,39.0,Yes
316,Maze,astar_dynamic,0.1,30,21.0,Yes
317,Maze,astar,0.4,158,44.41,Yes
317,Maze,astar_dynamic,0.2,170,51.24,Yes
318,Maze,astar,0.2,77,28.83,Yes
318,Maze,astar_dynamic,0.0,71,32.24,Yes
319,Maze,astar,1.5,177,49.0,Yes
319,Maze,astar_dynamic,0.1,51,26.83,Yes
320,Maze,astar,0.2,41,20.0,Yes
320,Maze,astar_dynamic,0.0,77,30.41,Yes
321,Maze,astar,0.2,57,30.0,Yes
321,Maze,astar_dynamic,0.0,62,24.83,Yes
322,Maze,astar,0.2,196,65.41,Yes
322,Maze,astar_dynamic,0.1,36,19.0,Yes
323,Maze,astar,0.3,193,41.41,Yes
323,Maze,astar_dynamic,0.1,179,51.83,Yes
324,Maze,astar,0.3,158,51.41,Yes
324,Maze,astar_dynamic,0.1,146,49.0,Yes
325,Maze,astar,0.2,64,27.83,Yes
325,Maze,astar_dynamic,0.2,35,20.0,Yes
326,Maze,astar,2.4,57,28.0,Yes
326,Maze,astar_dynamic,0.2,44,22.0,Yes
327,Maze,astar,0.1,67,27.0,Yes
327,Maze,astar_dynamic,0.2,197,80.83,Yes
328,Maze,astar,0.1,37,17.0,Yes
328,Maze,astar_dynamic,0.1,133,56.41,Yes
329,Maze,astar,0.3,110,33.0,Yes
329,Maze,astar_dynamic,0.1,56,20.41,Yes
330,Maze,astar,0.1,191,43.0,Yes
330,Maze,astar_dynamic,0.0,67,24.0,Yes
331,Maze,astar,0.1,13,10.0,Yes
331,Maze,astar_dynamic,0.0,70,28.0,Yes
332,Maze,astar,0.1,120,31.0,Yes
332,Maze,astar_dynamic,0.1,67,24.41,Yes
333,Maze,astar,0.0,48,24.0,Yes
333,Maze,astar_dynamic,0.8,139,37.41,Yes
334,Maze,astar,0.1,144,36.41,Yes
334,Maze,astar_dynamic,0.2,224,84.66,Yes
335,Maze,astar,0.3,105,31.83,Yes
335,Maze,astar_dynamic,0.2,22,12.83,Yes
336,Maze,astar,0.7,152,50.83,Yes
336,Maze,astar_dynamic,0.2,66,22.83,Yes
337,Maze,astar,0.3,198,49.0,Yes
